3188,60,4e,fdc0
33bd,66,4e,fdb0
3542,70,50,fdb0
3706,60,48,fd9e
379e,70,52,fdac
3871,58,50,fdb8
3949,56,50,fdbc
39d2,62,4e,fdb0
3a6e,66,4c,fda6
3c0c,72,3e,fda8
3e7a,66,4e,fdae
4056,6c,42,fdae
41d5,60,48,fdb8
41dc,66,4e,fdac
3f86,70,4e,fdb2
35db,60,4e,fdb0
20c8,60,4c,fdae
121,60,4c,fda0
de13,72,4e,fda2
c026,70,4c,fdae
ace9,5c,4e,fdae
a4c8,6e,4c,fdb0
a485,70,4e,fdb0
a904,70,3e,fdac
af54,66,4e,fda6
b58f,5e,50,fdb8
bb59,70,48,fdb0
c263,6c,50,fdb2
c9d9,70,4e,fd9e
d00e,70,4e,fdb0
d44a,66,4e,fdae
d5e8,70,50,fdb0
d63f,5e,4c,fda6
d61b,72,4e,fdb8
d7f6,5c,50,fdb6
db89,66,52,fdb0
e187,5c,4e,fdac
e838,5c,46,fdb8
eec4,70,52,fdb0
f6fd,5e,4e,fda0
ff0a,68,4c,fdac
74d,72,52,fda6
f01,70,4e,fdb0
14dc,60,50,fdb8
1906,58,56,fdb8
1ba2,5e,4e,fdac
1d6e,6e,4e,fdae
201c,6c,50,fdb0
2373,66,4e,fda8
26ec,66,4e,fdb0
2a46,70,4e,fdb0
2c62,70,4e,fda2
2e03,72,4e,fda6
2ef4,6e,4e,fdb0
2ffe,60,4e,fdb8
31b6,66,4e,fdb0
3470,6c,4e,fdb2
3682,60,46,fda6
383f,4e,4e,fdac
394a,62,48,fda2
3975,62,4e,fda6
3967,5e,4e,fdb8
38d5,6c,46,fdac
3905,66,4e,fdae
3944,6a,4e,fdb0
35b7,70,42,fdae
2873,6e,52,fdb0
f54,70,4e,fdb0
ecdb,70,3e,fdae
c926,6e,4e,fda2
ae0c,72,4e,fdb0
9d79,70,4e,fda2
9857,70,50,fda2
99b6,52,52,fdb8
a05c,58,4e,fdbc
a8ae,5e,42,fdb8
b0d6,6c,4c,fdb0
b7e3,58,52,fdc0
c01a,60,4c,fdb0
c978,4e,4e,fdbe
d2a3,70,3e,fdac
d9bc,72,50,fda2
ddea,58,50,fdbc
e007,66,50,fdb0
e001,50,4e,fdb8
e03b,66,4c,fdb0
e161,76,50,fda2
e446,5c,4e,fdc0
e9e8,70,52,fdb0
f060,6c,4c,fda2
f7dd,70,4e,fda6
ff42,56,52,fdbc
50a,6e,48,fda6
a39,58,50,fdb8
e4b,52,50,fdbc
1295,5c,46,fdb8
14ee,56,46,fdb0
178b,60,4c,fda6
1afc,70,4e,fdb2
1e19,58,4e,fdbe
20e8,70,46,fdb0
2391,62,56,fdb2
2630,70,4e,fdb0
28ca,70,46,fdae
2b9f,6e,4e,fdb0
2ed7,70,4e,fdb2
325a,72,3c,fdae
361b,72,4e,fdb0
38d0,5e,4e,fdb8
3b04,70,46,fdae
3cb4,5c,4e,fdbc
3d93,5c,4e,fdac
3e3e,66,4e,fdb0
3ed0,6e,50,fdae
3f9a,66,4e,fdac
3e86,70,52,fdb0
36ab,70,4e,fdb0
2366,5c,50,fdbe
6e8,70,46,fdb0
e7d5,60,4e,fdb0
cc87,60,4c,fdae
bbb0,70,46,fdae
b493,70,50,fdb0
b48a,6c,50,fdb0
b9df,5e,4c,fda2
c1e4,70,4c,fda2
ca32,72,4e,fdb0
d306,70,48,fd9e
db5d,60,52,fdb2
e2f7,62,4e,fdb0
e82f,6c,50,fdb8
ea3e,70,4e,fda6
ea5b,70,4e,fdb0
e926,66,4e,fdb2
e849,60,4c,fdaa
e8d7,70,3e,fda6
eaaa,6c,50,fdb2
ee73,60,4c,fdb0
f495,62,46,fda6
fbc7,70,4e,fda2
4f2,60,4e,fdb8
dab,60,4e,fdb6
1593,72,4e,fdb8
1ce1,5c,4c,fdac
216f,5e,4e,fdbe
2471,66,4e,fdb0
258d,70,4e,fdb0
28a5,58,4e,fdbc
2c38,58,4e,fdae
2f4f,6c,4e,fdb0
31f8,6e,4e,fdb2
3353,60,48,fda2
3314,66,4c,fda6
33df,5e,52,fdb8
358d,70,50,fda0
3791,66,4e,fdb0
3994,6e,4e,fdb0
3aa7,60,52,fdb6
39ff,62,4e,fdae
3941,68,46,fdb0
38cb,5e,46,fdb8
38f4,6c,4e,fdae
3a3a,70,50,fdae
3b93,70,52,fdb0
397c,58,56,fdbe
2ecd,70,42,fdb0
1843,60,4e,fdb2
f726,6e,48,fdb0
d351,60,4e,fdb8
b621,70,4e,fdb8
a3a1,6e,4e,fdb0
9c2f,5e,4e,fd9e
9cb7,6e,50,fdb2
a23a,5e,52,fdb8
a999,70,48,fdae
b11f,6c,4e,fdb0
b93e,5e,46,fdb8
c1da,70,40,fdae
cadd,60,46,fdb8
d24b,70,4e,fdb0
d6ec,6c,3c,fdac
d810,66,48,fdac
d74f,72,52,fda0
d63b,72,4e,fda0
d5b5,60,50,fdb2
d7b3,6e,46,fdb0
dd8b,58,4e,fdb2
e480,70,4e,fdb8
ebd4,70,4c,fdb2
f474,70,3e,fdac
fe35,70,4e,fdae
7de,58,4e,fdb8
f1e,58,50,fdb8
14b6,60,4e,fdae
19db,60,46,fdb8
1f29,6c,50,fdb0
251c,60,4c,fda2
2a04,4e,4e,fdb8
2da5,60,4e,fda6
2fae,70,4e,fdb0
31ee,76,4e,fda2
340b,70,50,fda2
3537,5c,4e,fdb2
3652,66,4e,fdb0
3752,6e,4e,fdb0
3a1f,60,4e,fd9e
3d63,4e,4c,fdb0
4094,60,4c,fda0
42a9,70,50,fdb0
436d,58,4e,fdbc
436c,70,46,fdb0
41e5,60,4e,fdb2
408c,70,46,fdac
3fa1,66,4e,fdb0
3dbf,60,46,fdb2
3515,70,4e,fdb6
2102,72,4e,fdb0
116,70,52,fd9e
dbab,72,4e,fdb0
b9cf,72,4e,fda0
a23e,5c,40,fdb0
9799,70,4c,fda2
966a,70,3e,fdac
9c01,5e,52,fdb8
a423,66,4e,fdb2
acd5,70,58,fdb2
b58b,4c,4e,fdb0
bea0,60,4e,fda6
c865,70,4e,fdb0
d12b,60,4e,fdb8
d76d,66,4e,fdae
d9dd,70,4e,fdb0
da3b,6e,4e,fda6
db06,70,4e,fdb0
dccb,60,48,fdbc
e106,62,4c,fda8
e707,72,3e,fdae
edd5,66,52,fdb2
f4b3,5e,4e,fdac
fd27,60,4c,fda6
55b,72,50,fda2
d60,58,4e,fdb8
13a0,58,4e,fdb8
1822,66,4e,fdb0
1c33,6e,42,fdae
1f56,70,4c,fdb0
21b3,66,4e,fdae
2410,4e,4e,fdbc
2600,70,56,fda0
281a,5e,50,fdbe
2a04,70,46,fdae
2b10,60,4e,fdb2
2bdd,66,4e,fdb2
2cef,70,4e,fdb2
2e6f,70,4e,fdb0
3005,70,4c,fda6
3278,70,4e,fdac
34d1,70,50,fda0
35cf,72,4e,fda0
379a,62,52,fdb0
3943,60,4e,fdb0
3ac8,60,46,fdb2
38d3,5e,46,fdb0
2e6b,72,3e,fdac
1775,66,4e,fdac
f854,70,4e,fda6
d8ed,58,50,fdb8
bef4,58,50,fdbc
adf3,60,4c,fdae
a6d8,68,46,fdb0
a653,60,46,fdbc
abd1,6e,50,fdb0
b3a6,72,50,fdb2
bc64,70,52,fda0
c56f,70,4e,fdb2
cdcd,52,50,fdb8
d571,58,4e,fdbc
dbc6,70,46,fdb0
e00f,66,4e,fdb0
e181,5e,46,fdb2
e16c,4e,4e,fdb0
e047,72,50,fdb0
e07f,70,4e,fdb0
e1e9,6c,50,fdb2
e544,70,4e,fd9e
eb1b,58,50,fdbe
f2d1,60,46,fdb8
fb33,70,4e,fdb0
41c,70,4c,fda6
b60,6c,4e,fda6
1047,58,4e,fdbe
13aa,60,50,fdb8
1574,60,4e,fdae
16d9,70,4e,fdb2
18fc,60,4e,fda6
1b93,60,50,fdb8
1eb3,70,50,fda2
2221,66,4e,fdb0
2514,66,4e,fdae
27c2,70,3e,fda6
28c3,70,52,fdb0
2a5a,5e,4e,fdb8
2bba,60,4e,fdb0
2d05,5e,4c,fdb8
2e14,70,4e,fda0
3029,62,52,fdb2
327d,5e,4e,fdb8
341d,6c,50,fdb0
360f,60,46,fda6
37b3,70,4e,fda2
373c,66,52,fdb0
308c,58,4e,fdb2
2046,6c,48,fdb0
4a9,66,4c,fdac
e3f9,68,4e,fdac
c5a1,60,4e,fda6
af81,60,46,fdb2
a41b,70,52,fdb0
a13a,70,50,fda6
a447,60,4e,fdae
aac1,62,4e,fdac
b114,52,50,fdb8
b6f8,62,46,fda8
bed3,66,4c,fdae
c5fa,70,50,fda2
cbb2,70,3e,fdae
cf31,66,50,fdb0
d052,70,4c,fdae
cff2,62,4e,fda6
cfcd,6c,50,fdb0
d233,66,52,fdb2
d6dd,60,46,fdb2
dd98,70,48,fda6
e439,66,54,fdb2
eb4c,60,4e,fdac
f28b,62,4c,fdac
fa4d,70,4e,fdb0
1b7,60,46,fda6
82e,66,4e,fda8
e77,70,50,fda6
140d,70,4e,fdb0
17f4,5e,4e,fdbc
1bd2,70,48,fdb0
1d74,60,50,fdb0
1d54,60,4e,fdac
1cc1,70,4e,fdb0
1c2f,60,4c,fda0
1d04,66,46,fdae
1ee0,60,48,fdb8
21cc,62,4e,fda6
24ed,60,50,fdb8
2852,5c,4e,fda6
2c66,5c,46,fdae
2ffe,62,4c,fdae
331c,70,50,fdb0
34ad,60,4c,fda0
3768,66,4c,fdae
39fd,7c,52,fda2
3ba4,70,4e,fd9e
38a7,66,52,fdb2
2bca,66,4c,fdb0
1269,66,4e,fdae
f22a,60,4e,fda6
d269,70,3e,fda8
b9e1,62,4c,fdb0
ac8c,6e,46,fdae
a89b,70,48,fdb0
abbe,70,46,fdac
b268,50,52,fdb8
ba44,66,48,fdae
c222,70,3e,fdac
c9c9,66,50,fdb2
d0b8,66,4e,fdb0
d6c8,50,4e,fdb6
da78,50,50,fdb0
dc42,5c,58,fdbe
dc7f,6e,4c,fdb0
dd03,60,4c,fda2
de78,72,50,fdb2
e193,5e,50,fdb2
e646,6e,4c,fdb0
ec56,60,4c,fdae
f242,60,46,fdb8
f7a8,5e,46,fdae
fc43,72,4e,fdb0
18d,72,50,fda6
6e6,6c,4e,fdb0
d6d,60,4c,fdb0
130b,4e,50,fdb8
16b8,60,4e,fda6
1897,70,3e,fda8
194c,66,52,fdb8
1aa2,66,50,fdb0
1c5b,4e,4e,fdb8
1db2,52,4e,fdb2
1f2e,70,50,fda2
21f2,58,52,fdb8
261e,62,46,fdb8
2a73,6e,4c,fda0
2e52,72,52,fda6
30a1,70,4e,fda6
3178,58,52,fdbc
32ac,5e,46,fdb8
3473,70,4e,fdb0
3618,70,4e,fda2
3793,70,4c,fda8
3971,66,4e,fdb0
3b4e,70,4c,fdae
3af7,4e,50,fdb8
32f2,60,48,fda6
1f7d,6c,3e,fda6
1ec,66,4e,fdb2
df54,70,48,fdac
c043,66,52,fdb0
ab0f,52,4e,fdb8
a0bc,6e,4e,fdb0
a017,66,4e,fdae
a4e9,70,56,fda2
ab06,66,4e,fdb0
b043,5e,4e,fdae
b518,62,4c,fda6
ba97,70,4e,fda2
c18d,5e,50,fdbc
c915,62,4e,fdb0
cf71,60,46,fdb2
d312,5e,42,fdb2
d4fd,62,4c,fd9e
d640,6c,46,fdb0
d81b,6c,4e,fda6
db7b,62,52,fdb0
e067,5e,4e,fdb0
e62e,70,4e,fdae
eceb,6e,52,fdb0
f3bb,62,4e,fdac
fa68,50,4e,fdb6
1a7,60,46,fda6
8b4,66,4e,fda6
dd8,70,52,fda6
11cf,58,4e,fdb6
14a3,60,4e,fdae
16b8,6e,50,fdb0
199c,70,4e,fdb0
1d8d,60,4e,fda2
2147,66,4c,fdac
2550,6e,50,fdb0
2769,70,4e,fda2
28db,76,4e,fda6
2ad0,52,52,fdb8
2d62,5c,50,fdbe
30a9,70,46,fdb0
33ce,5c,4e,fdb0
3667,60,4c,fda2
3800,4e,4c,fdb0
3914,60,4e,fda6
3b87,4e,4e,fdb0
3c62,60,4e,fda0
3dd7,6e,52,fdb0
3f46,60,4c,fdb0
411f,66,46,fdac
42da,70,46,fdb0
42f7,6e,4e,fdb0
3d30,70,52,fdb8
2cc7,60,4c,fda2
110f,66,46,fda6
ef6f,6e,50,fda2
ceac,72,4e,fda2
b6b7,58,50,fdc0
a8d6,60,48,fdb8
a3f0,66,4e,fdae
a60c,60,46,fda2
ab89,70,4e,fda6
b082,58,56,fdbc
b57f,52,50,fdb8
bbe4,70,46,fdb0
c3a0,60,4e,fdae
cada,62,50,fdb0
d014,70,46,fda6
d2c4,60,4c,fdac
d4b0,5e,4c,fda0
d494,66,4c,fdae
d573,72,52,fda6
d878,70,4e,fda2
de05,70,4e,fdb2
e4fa,60,50,fdb8
ebc6,5c,4e,fdb8
f38a,70,4e,fdae
fbb4,66,50,fdb2
3f8,6e,50,fdae
c44,70,4c,fdb2
142e,70,4e,fdb0
1b21,58,50,fdbc
2043,5e,4e,fdae
23e4,70,4e,fdb0
2680,60,4e,fda6
298b,60,52,fdb8
2c23,60,4e,fdb2
2e55,5e,4c,fdb6
2fb1,66,4e,fdac
3129,60,4e,fdb8
32e8,6c,4c,fdb0
3486,50,4e,fdb8
3657,6c,4e,fdae
373b,72,58,fda2
38b7,50,50,fdb8
3abb,58,58,fdbc
3d4c,50,50,fdb8
3f57,66,4e,fdb2
3ff7,5e,48,fdb8
4010,66,4e,fdae
40a5,60,4e,fdb6
3ea4,70,50,fd9e
3424,70,4e,fdb0
1e7c,70,50,fda0
ffb4,58,4e,fdbc
df2f,66,4c,fdb0
c412,6c,42,fdb0
b176,6e,4e,fdb2
a938,6c,50,fdb2
a988,5c,46,fda0
aefe,6e,4e,fdb0
b83d,5e,4e,fdb2
c0ba,70,46,fdb0
c8d2,60,4c,fdb0
d081,70,4e,fdb2
d56a,4e,4e,fdb8
d874,60,4e,fda0
d969,60,46,fda6
d93d,70,4e,fdb2
d9c6,70,50,fda0
db29,76,4c,fdb0
dde6,76,52,fda0
e2a4,58,50,fdb8
e91a,70,4e,fdae
f20a,70,46,fdae
fbdc,62,46,fdb6
61e,60,46,fdb2
f6b,78,3e,fda8
1707,62,4e,fdac
1d23,70,4c,fda6
22a2,70,50,fda6
2799,4e,4e,fdb6
2af8,70,4e,fdb0
2e15,60,4e,fdb8
300b,66,4e,fdb0
3127,70,4e,fdb0
315f,5c,46,fda0
3120,70,4e,fda6
31ac,76,4e,fdb2
33e2,6e,4e,fd9e
36d3,60,52,fdb0
3971,6c,50,fdb0
3ad9,6c,4c,fdb2
3bdd,5e,46,fda2
3da4,4e,4e,fdb0
3f66,60,48,fda2
4171,66,48,fda6
42d5,70,58,fda0
43b5,78,50,fd9e
4421,60,50,fdb8
40ed,66,4e,fdb0
34aa,70,4e,fdb8
1c51,5e,4c,fda2
fba4,60,4e,fda6
db2c,60,4e,fdb0
c115,70,50,fda2
b0fa,66,4e,fdb8
a990,70,4e,fdb8
aad3,5e,4e,fda6
aff8,60,4e,fdac
b87a,70,4e,fdb8
c098,70,4c,fda6
c8b9,70,4e,fdb0
cd9b,60,4e,fdb8
d245,4c,4e,fdb0
d5e1,60,50,fdb8
d73a,70,46,fdb0
d767,68,4e,fda6
d772,60,48,fda0
d83a,70,50,fda2
da37,66,4c,fdb0
dcce,70,42,fdb0
e110,60,46,fdb8
e732,70,4c,fdb2
ee08,70,4e,fdb8
f685,58,52,fdbc
ff17,5e,4c,fdae
605,66,4e,fdae
bfe,62,4e,fdb0
1174,66,4c,fdae
1618,6e,4e,fdac
1a17,66,4c,fda2
1c18,6c,4c,fdae
1e6a,70,4e,fdae
2042,6c,4e,fdb0
21bb,58,58,fdbe
2306,70,42,fdae
2415,66,4e,fdb0
2603,5e,4c,fdb2
28f8,70,48,fdac
2c45,6c,4e,fdb2
2e72,70,46,fdb6
2fcf,70,3c,fdac
3193,66,4e,fda6
33dc,72,50,fd9e
3629,60,4e,fda6
374b,62,4e,fda6
377d,70,50,fdb0
378b,60,4e,fdb8
3811,66,4e,fdac
36f7,70,4e,fdb0
2f28,60,4c,fda0
1c84,6e,50,fdb0
ff81,5e,56,fdb8
de6e,58,4e,fdb8
bee9,60,4e,fdb2
a8f9,70,46,fdb0
9d3c,60,4e,fdb8
9b74,66,4e,fdb0
a05a,5e,42,fdb0
a888,70,3e,fda8
b1cc,62,46,fda6
b9a0,6c,58,fda6
c2a5,70,50,fda0
cada,68,4e,fdb2
d278,6e,4e,fdb0
d8e2,6e,4e,fdb2
dc4c,62,46,fda2
dd9b,62,4e,fdac
de2c,70,4e,fda2
df15,70,4e,fdb0
e2bf,6c,4e,fdb0
e8cf,70,46,fdae
f020,50,4e,fdbe
f7ff,66,4e,fdb2
63,6e,4e,fdb0
878,60,4e,fda6
109c,4e,4e,fdb6
16ed,60,4c,fda0
1c02,70,4e,fda6
1f6b,70,52,fda2
21a8,78,4c,fd9e
2230,58,50,fdbe
2376,6c,50,fdb2
252c,70,3e,fda8
2805,70,4c,fdb0
2957,68,4e,fdac
2a5d,60,4e,fda2
2a4d,70,46,fda6
2b1f,70,4e,fdae
2cc7,70,4e,fdb0
2ea0,72,50,fda0
30c6,62,50,fdae
32d1,70,4e,fdb0
345d,60,48,fda2
367d,4e,4e,fdb0
38a8,62,4c,fda6
3ab3,70,4e,fdb0
3c77,58,50,fdbc
3bc1,60,4e,fdb8
32cc,52,50,fdb8
1dd3,60,4c,fdac
fe4f,60,4e,fda8
dbe3,60,4e,fd9e
befa,4e,4e,fdb0
ac4a,70,4e,fdb0
a4a1,70,4e,fdb0
a6c4,5c,4e,fdbc
add9,6e,46,fdb0
b72e,6e,46,fda2
bf78,52,4e,fdbc
c794,60,4e,fdb0
d04b,70,3e,fdac
d8e7,66,4e,fdae
e0e7,78,52,fda2
e69e,78,48,fdb0
e803,58,52,fdc0
e73c,70,46,fdb0
e65d,60,4e,fdae
e798,6e,4e,fdb0
eabd,70,4c,fdb0
efab,60,46,fda6
f69e,66,46,fda6
ff10,70,4e,fdb0
7ca,6e,4e,fda0
f03,78,4e,fda6
14f8,70,4e,fdac
19c7,5e,4e,fdb0
1e03,70,46,fdae
2208,66,4e,fdb0
25f9,6e,4e,fdb0
286e,5c,46,fdb0
2967,70,3c,fdb0
2936,62,48,fda0
29b6,70,4e,fda0
29db,70,4e,fda0
2ad4,70,4c,fda2
2cc0,66,4e,fdb0
2f31,70,4c,fdb2
317f,70,50,fdb6
338e,70,48,fda6
344d,5c,52,fdbe
34ca,70,46,fdb0
3557,6e,50,fdb0
36c7,70,50,fdae
395c,70,50,fdb0
3ba9,6c,4e,fdb0
3c82,70,48,fdb8
3795,70,50,fdb2
2859,5c,4e,fdbc
df4,66,4c,fdb0
eb2f,6c,4e,fdae
c9b5,72,3e,fdae
af32,6c,48,fda6
9f62,70,58,fda6
99ee,6e,50,fd9e
9c61,5c,50,fdb8
a387,70,40,fda8
acbd,66,4e,fdb0
b6d9,70,4c,fdac
bfd8,6e,52,fdb0
c8cd,60,46,fd9e
d0d0,70,4e,fdb0
d822,60,50,fdb8
dd24,70,48,fdae
dfae,5c,4e,fdc0
ddf9,70,4e,fdb0
dd84,70,4e,fdb0
df2a,60,4c,fdae
e2fb,62,4e,fdac
e8f2,60,52,fdb8
f01e,66,50,fdb0
f8a8,6c,4e,fdb0
3a,6c,4e,fdae
6a8,60,4e,fdac
cc4,60,50,fdb0
124d,5e,4e,fdb8
177f,5e,4e,fdb8
1bbb,62,4c,fdae
1edf,58,52,fdb8
2260,66,4e,fdb0
24c4,70,52,fdb2
2749,60,46,fda6
2827,6e,58,fda0
2a0e,58,4e,fdbc
2b32,5c,4c,fdac
2ca5,62,4c,fdac
2f46,6e,46,fdb0
3141,5e,46,fdb8
33a3,70,4c,fdb2
359c,70,3e,fdac
37ea,66,46,fda6
3a85,70,4e,fda2
3c2a,52,50,fdb8
3e73,5c,4e,fdae
40d2,66,4e,fdb0
41bc,6c,52,fdb0
3b7f,72,3e,fdae
2902,5e,4c,fdb0
9b4,60,4e,fda8
e49a,4e,4e,fdb0
c24d,62,4e,fda6
a910,70,4e,fda2
9c74,70,52,fda2
9a03,62,4e,fdb0
9e05,6c,4e,fdb0
a619,60,4e,fda6
af4f,66,4c,fdae
b721,70,50,fda6
c14b,70,4e,fdae
cb43,58,50,fdb8
d433,60,4e,fdb6
daad,58,4e,fdb8
de46,60,4c,fdb0
dfcc,6c,48,fdb0
e035,70,4e,fdb0
e1da,6e,4e,fdb0
e6e6,6e,3e,fda6
ee00,66,46,fd9e
f5dc,70,4e,fda6
fe9a,70,48,fdb0
68a,5c,4e,fdb8
deb,70,42,fdac
1474,56,4e,fdb8
1a4d,5e,40,fdb6
2015,6e,4e,fdb0
25dd,60,46,fda0
2ad9,70,50,fdae
2e31,58,52,fdbe
2f77,58,52,fdbc
2f40,5c,4c,fdb0
2eb2,6e,4e,fdb0
2e36,70,50,fdb0
2f14,60,4c,fda6
310f,62,46,fdac
3279,72,50,fda2
338a,70,48,fda6
338b,6e,50,fdb0
3468,70,4c,fda6
3515,60,50,fdbc
366c,66,4e,fdb0
3811,72,46,fdb0
3a13,60,42,fdb8
39ca,58,46,fdb0
354b,6e,50,fda6
264a,6e,4e,fda2
cd4,5c,52,fdb8
ed1f,52,50,fdb8
cf89,5c,4e,fdbc
ba3c,66,4e,fdb0
ae69,66,4e,fdae
aacc,5e,4c,fdb8
ae0c,70,4c,fdb2
b416,60,4c,fda0
bb63,70,50,fdb0
c2af,70,50,fda2
cb36,70,4e,fda0
d45f,70,4c,fdb0
dc4b,58,52,fdbc
e01d,66,4e,fdb0
e0dd,6e,4e,fdb0
df76,66,4c,fdac
df58,60,50,fdb2
e09b,5c,4c,fdae
e3ad,4e,50,fdbc
e864,60,4c,fda2
edb2,70,4e,fda6
f384,62,50,fdb0
f904,5e,4e,fdb8
fdd6,60,46,fdb8
30f,62,4e,fdae
96b,60,58,fdb8
10fd,66,4e,fdb0
17e5,72,4c,fdb2
1ccf,5c,46,fdb0
1fd0,70,3e,fdac
219e,70,48,fda8
23c3,70,46,fda8
25b0,60,52,fdb8
27c9,66,4e,fdb0
29fa,60,4c,fdb8
2d0e,5c,46,fdb0
2f3a,66,4e,fdac
30fc,66,4e,fdac
3264,72,4e,fda2
3451,70,4e,fda6
3660,60,50,fdb4
37c3,66,4e,fdb0
39c3,66,4e,fdb0
3a81,60,46,fdbc
3b25,70,4e,fdb0
3dd9,70,3e,fdac
3fc8,70,4e,fdb0
3d08,70,4e,fdb0
2ff2,66,4e,fdae
15b7,62,4e,fdb0
f18e,70,4e,fdb0
cc03,70,4e,fda2
af4e,66,4e,fdae
9d77,6e,46,fdae
961a,52,52,fdbc
9424,70,46,fdae
95be,5c,48,fdb8
9ac3,66,46,fdae
a193,6e,4c,fda6
a959,66,56,fdb0
b226,60,4e,fdb2
bae1,60,46,fdb8
c1cf,66,46,fdb0
c70c,58,4e,fdb8
c971,60,4e,fdae
cabb,62,4e,fdb0
cc22,58,4c,fdb2
d003,72,3e,fdac
d584,70,50,fdb0
dd4e,58,50,fdb8
e60f,60,46,fdbc
f05c,6e,4c,fdae
f9c2,60,42,fdb8
26c,5c,4c,fdb0
b0e,66,4c,fdac
132f,5c,4c,fdb0
1a8d,70,52,fda2
216d,60,4c,fdb2
265c,58,4e,fdb8
2993,70,46,fdb0
2c78,66,52,fdb0
2f40,5c,46,fdb8
3181,6c,4e,fdb0
331c,6e,3e,fdae
34a7,66,4e,fda8
35ba,6e,50,fda2
35b0,56,50,fdb8
3555,5e,4e,fdb2
3500,72,46,fdac
3653,62,50,fdb0
3781,58,4e,fdb8
396a,60,4e,fda8
39df,70,4e,fda2
3a22,70,4e,fdb0
3a5a,62,50,fdb6
3875,6c,4e,fdb0
2d24,5e,4e,fdae
145b,6e,50,fdae
f250,6e,4e,fdb2
cf6b,62,4c,fdac
b303,66,4e,fdb0
a043,70,4c,fda6
9801,70,4e,fdac
9806,5e,4e,fdb2
9d85,6c,46,fdb0
a502,5c,4e,fdb8
ad9b,6c,46,fdb0
b5d7,66,4e,fdb0
be2f,60,42,fdb2
c636,70,50,fdb0
ce01,58,4e,fda0
d458,70,4e,fdb0
d7af,58,4e,fdc0
d827,70,46,fdae
d842,60,4e,fdb2
d97f,6e,46,fdb0
dd12,66,4e,fdb0
e221,62,4c,fda6
e80f,60,4c,fdac
ee4d,52,50,fdb8
f56c,66,4c,fdb0
fd21,6e,50,fda2
4f5,58,56,fdb8
bde,60,4c,fdae
115d,6e,4e,fdb2
1573,70,4e,fdb0
192c,62,46,fda6
1c1a,4c,4e,fdb0
1dc7,60,46,fd9e
1eb5,62,46,fda8
1fa1,6e,52,fda6
2047,58,56,fdc0
20e8,66,50,fdb0
2199,66,4e,fdae
22e8,5c,46,fdb0
25dd,78,4e,fdb0
2999,70,4e,fdb0
2c7d,66,4e,fdb0
2ee8,70,4c,fdb2
3025,66,4e,fda6
306e,6e,50,fda2
30fb,6c,4e,fda0
31cb,5e,4e,fdae
3241,62,52,fdb2
3039,4e,4e,fdb8
279e,66,4c,fdae
1271,58,56,fdb8
f05f,62,4e,fdb0
ca19,70,50,fdb2
a8ea,62,4c,fdac
9210,70,50,fda6
87a2,56,56,fdbc
86ca,60,4e,fdae
8ca2,70,4e,fdb0
9648,6c,4e,fdb0
a0c2,5c,48,fda6
aa6a,70,3e,fda8
b28f,5e,58,fdb8
bc20,56,50,fdbe
c47a,58,4e,fdae
cb9a,62,4e,fdb0
d055,70,4c,fda8
d241,60,4e,fd9e
d30f,70,3e,fdb0
d4e5,60,4e,fdae
d9ab,70,4e,fda2
e17e,68,4e,fdb2
eaa8,62,4e,fdb0
f3cb,66,4c,fdae
fd6e,70,58,fda0
45a,6e,4e,fdb0
aeb,68,56,fdb0
10ca,70,48,fdb2
14f7,72,4e,fdb0
18c9,58,50,fdc0
1cef,60,42,fdb8
202b,62,4c,fdae
221c,70,4e,fdb0
2420,70,4e,fdb0
2657,60,52,fdb8
28f1,70,3e,fdb0
2b71,60,4e,fdb8
2d72,70,46,fdae
2f53,70,4c,fda2
309b,5e,4e,fdac
323f,70,46,fdae
3386,4e,4c,fdb8
3553,66,4e,fdb0
3768,6e,50,fda2
38ca,58,50,fdc0
3a77,58,4e,fdb8
3c2c,70,46,fdae
3d40,60,4c,fdb0
3dd1,60,4e,fda2
3af3,66,4e,fdac
30f4,70,50,fda2
1b05,70,4e,fdb0
fa30,70,4e,fdae
d585,58,58,fdb8
b662,5e,4c,fdb0
a291,6e,4e,fdb0
9a53,70,4c,fdae
9bac,62,46,fdb8
a17c,70,4e,fdb2
a953,70,50,fdb2
b200,70,56,fda6
bac1,5e,4e,fdb6
c49d,70,46,fdb0
ce8c,62,50,fdb0
d718,60,46,fdb2
dd57,6e,46,fdb0
e192,70,4e,fdb0
e3f0,60,46,fdbc
e5b4,72,3e,fdae
e730,66,4c,fda6
e9b4,6e,52,fda2
ed48,5e,52,fdbc
f268,60,4e,fdb2
f864,66,4e,fdb0
ff82,6e,46,fdb0
812,70,4e,fdb2
11aa,70,4e,fdb0
1b31,70,3e,fda6
2272,62,48,fda6
27be,70,38,fdae
2a2b,70,52,fd9e
2a90,60,4e,fdb0
2ae8,66,48,fdb0
2b54,66,4e,fdae
2b2c,60,4e,fdac
2acf,6c,4c,fdb0
2ba7,70,4e,fdb2
2d49,70,50,fda0
2f61,70,58,fda6
3233,70,50,fdae
344b,5e,52,fdb6
3661,66,4e,fdb0
3a07,6c,4e,fdae
3c4d,62,4e,fdae
3e29,66,4e,fdb0
3ef8,70,52,fda6
4081,6e,50,fda2
4140,68,50,fdb2
3b4f,70,4c,fdb0
28e4,60,4e,fdac
99c,6e,4e,fdb0
e4d9,70,50,fdb6
c428,66,4e,fdae
ad8a,6e,46,fdae
